Date: 4/25/2026

Start, Stop, Increment
Energy UDP
Start: 970.00000000
Stop: 1010.00000000
Increment: 0.20000000
Delay After Move (s): 0.10000000
Count Time (s): 1.00000000
Scan Number: 1
Bi-directional: No
Stay at End: 1
Description Length: 0

Time (s)	Energy UDP	Izero	TEY	Filtered TEY	Filtered Izero	AI 2	AI 3_AWG	Channeltron	SSD CH 1	SSD CH 2	SSD CH 3	SSD CH 4	SSD CH 5	SSD CH 6	Beam Current	X Position	Y Position	Z Position	Ortec Counter	Gate	Gate 2	DioLaserOn	DioLaserOff	TFY_laserOn	TFY_laserOff
78.38300000	973.80128089	0.32398377	0.00097162	0.00000000	0.00000000	0.00000000	0.00000000	10225.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.22851538	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
82.88400000	974.00686573	0.31662807	0.00096717	0.00000000	0.00000000	0.00000000	0.00000000	9970.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.13688635	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
88.04200000	974.23381874	0.32788585	0.00089953	0.00000000	0.00000000	0.00000000	0.00000000	10575.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.01565527	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
91.85700000	974.39700656	0.32014307	0.00094923	0.00000000	0.00000000	0.00000000	0.00000000	9779.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.64430351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
97.01300000	974.62414145	0.32186683	0.00094561	0.00000000	0.00000000	0.00000000	0.00000000	9723.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.52560400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
100.39500000	974.79456213	0.31775969	0.00092570	0.00000000	0.00000000	0.00000000	0.00000000	9577.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.45238956	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
103.09700000	975.00056665	0.31844827	0.00092669	0.00000000	0.00000000	0.00000000	0.00000000	9815.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.39392065	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
107.63200000	975.19955021	0.31992649	0.00095039	0.00000000	0.00000000	0.00000000	0.00000000	9979.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.28634619	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
112.54600000	975.40572597	0.32270584	0.00092850	0.00000000	0.00000000	0.00000000	0.00000000	10019.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.16877722	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
116.52900000	975.60487497	0.32380339	0.00095499	0.00000000	0.00000000	0.00000000	0.00000000	10064.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.08867551	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
121.69300000	975.82545624	0.32258586	0.00093162	0.00000000	0.00000000	0.00000000	0.00000000	10170.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.97367973	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
126.85700000	976.03901698	0.32327148	0.00092899	0.00000000	0.00000000	0.00000000	0.00000000	9822.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.32164948	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
130.34100000	976.20281020	0.31399864	0.00094956	0.00000000	0.00000000	0.00000000	0.00000000	9820.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.23592283	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
133.76500000	976.39515937	0.31780346	0.00094430	0.00000000	0.00000000	0.00000000	0.00000000	9675.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.16519141	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
138.42000000	976.59471266	0.31878861	0.00095450	0.00000000	0.00000000	0.00000000	0.00000000	10131.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.05616736	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
143.18700000	976.80147887	0.31727337	0.00094413	0.00000000	0.00000000	0.00000000	0.00000000	9937.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.42832229	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
147.39600000	977.02973633	0.31912138	0.00087896	0.00000000	0.00000000	0.00000000	0.00000000	10224.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.64541324	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
150.67100000	977.20813671	0.31629743	0.00094874	0.00000000	0.00000000	0.00000000	0.00000000	10323.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.56911930	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
155.73100000	977.40088232	0.31468739	0.00094890	0.00000000	0.00000000	0.00000000	0.00000000	10248.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.45662041	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
160.73400000	977.60084698	0.31962136	0.00095434	0.00000000	0.00000000	0.00000000	0.00000000	11025.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.39697241	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
165.02000000	977.82947825	0.31683741	0.00095434	0.00000000	0.00000000	0.00000000	0.00000000	11732.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.35958838	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
169.97700000	978.00102189	0.31674590	0.00095582	0.00000000	0.00000000	0.00000000	0.00000000	12239.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.25369238	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
173.70200000	978.22268821	0.31312689	0.00094051	0.00000000	0.00000000	0.00000000	0.00000000	12633.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.16476139	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
176.49600000	978.40867939	0.31827349	0.00094660	0.00000000	0.00000000	0.00000000	0.00000000	13164.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.10053576	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
181.84100000	978.63768874	0.30917675	0.00095252	0.00000000	0.00000000	0.00000000	0.00000000	13194.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.97943646	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
187.09400000	978.83099878	0.31438803	0.00093179	0.00000000	0.00000000	0.00000000	0.00000000	13256.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.46424980	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
