Date: 4/24/2026

Start, Stop, Increment
Energy UDP
Start: 970.00000000
Stop: 1010.00000000
Increment: 0.20000000
Delay After Move (s): 0.20000000
Count Time (s): 2.00000000
Scan Number: 1
Bi-directional: No
Stay at End: 1
Description Length: 0

Time (s)	Energy UDP	Izero	TEY	Filtered TEY	Filtered Izero	AI 2	AI 3_AWG	Channeltron	SSD CH 1	SSD CH 2	SSD CH 3	SSD CH 4	SSD CH 5	SSD CH 6	Beam Current	X Position	Y Position	Z Position	Ortec Counter	Gate	Gate 2	DioLaserOn	DioLaserOff	TFY_laserOn	TFY_laserOff
294.69500000	983.03821767	0.32900579	0.00094849	0.00000000	0.00000000	0.00000000	0.00000000	4506.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.30698370	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
299.48700000	983.23327038	0.33061138	0.00096125	0.00000000	0.00000000	0.00000000	0.00000000	4582.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.20791602	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
303.17500000	983.39948745	0.33556247	0.00096158	0.00000000	0.00000000	0.00000000	0.00000000	4655.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.12452673	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
307.55400000	983.61637681	0.33502217	0.00094487	0.00000000	0.00000000	0.00000000	0.00000000	4580.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.03257800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
311.33500000	983.80442500	0.33765924	0.00095425	0.00000000	0.00000000	0.00000000	0.00000000	4756.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.91004919	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
314.52900000	984.02149305	0.33491873	0.00094043	0.00000000	0.00000000	0.00000000	0.00000000	4568.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	501.38650488	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
319.32300000	984.24589736	0.33105664	0.00096166	0.00000000	0.00000000	0.00000000	0.00000000	4571.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	501.28640723	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
324.18500000	984.41970003	0.33483044	0.00096470	0.00000000	0.00000000	0.00000000	0.00000000	4703.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	501.18634772	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
329.74900000	984.60805555	0.33596025	0.00095220	0.00000000	0.00000000	0.00000000	0.00000000	4631.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	501.07919287	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
334.97400000	984.83997671	0.32699550	0.00095047	0.00000000	0.00000000	0.00000000	0.00000000	4375.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.96353125	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
341.06700000	984.99948589	0.32846976	0.00095516	0.00000000	0.00000000	0.00000000	0.00000000	4470.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.82856726	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
344.90900000	985.20257233	0.33303212	0.00094833	0.00000000	0.00000000	0.00000000	0.00000000	4485.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.74403357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
349.22100000	985.40574254	0.32495015	0.00096133	0.00000000	0.00000000	0.00000000	0.00000000	4328.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.65316748	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
354.04800000	985.63803970	0.32510008	0.00094594	0.00000000	0.00000000	0.00000000	0.00000000	4330.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.54917883	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
358.88300000	985.83412564	0.32893592	0.00095730	0.00000000	0.00000000	0.00000000	0.00000000	4398.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.44286322	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
362.51100000	986.00848977	0.33056802	0.00096799	0.00000000	0.00000000	0.00000000	0.00000000	4480.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.36151389	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
366.29700000	986.21199256	0.33114090	0.00094923	0.00000000	0.00000000	0.00000000	0.00000000	4443.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.28539252	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
370.14700000	986.40830697	0.32965874	0.00095335	0.00000000	0.00000000	0.00000000	0.00000000	4425.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.21344733	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
373.42100000	986.60469956	0.32819739	0.00095244	0.00000000	0.00000000	0.00000000	0.00000000	4490.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.12075018	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
376.60700000	986.79389228	0.32798196	0.00094166	0.00000000	0.00000000	0.00000000	0.00000000	4483.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.00722479	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
379.89200000	987.01228176	0.32797678	0.00094405	0.00000000	0.00000000	0.00000000	0.00000000	4449.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.74746680	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
384.80800000	987.19434686	0.33044080	0.00095713	0.00000000	0.00000000	0.00000000	0.00000000	4485.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.88525366	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
390.56200000	987.45663863	0.33019098	0.00095080	0.00000000	0.00000000	0.00000000	0.00000000	4424.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.76191178	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
395.54200000	987.60970654	0.32899320	0.00096446	0.00000000	0.00000000	0.00000000	0.00000000	4316.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.65415930	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
399.21500000	987.80657789	0.32015130	0.00093928	0.00000000	0.00000000	0.00000000	0.00000000	4218.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.57801794	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
404.22500000	988.00352776	0.32956040	0.00095401	0.00000000	0.00000000	0.00000000	0.00000000	4481.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.46807837	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
410.29100000	988.20055617	0.32658077	0.00094273	0.00000000	0.00000000	0.00000000	0.00000000	4302.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.34005713	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
416.46100000	988.42687092	0.32479208	0.00095261	0.00000000	0.00000000	0.00000000	0.00000000	4326.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.20471167	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
420.32600000	988.60215355	0.32493444	0.00096174	0.00000000	0.00000000	0.00000000	0.00000000	4253.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.11697363	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
425.08600000	988.79211324	0.32654785	0.00095294	0.00000000	0.00000000	0.00000000	0.00000000	4364.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.01435828	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
429.74400000	989.01869907	0.32874913	0.00092907	0.00000000	0.00000000	0.00000000	0.00000000	4331.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.87583136	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
435.74400000	989.20881889	0.32465852	0.00095080	0.00000000	0.00000000	0.00000000	0.00000000	4269.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.74283830	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
440.06200000	989.40632840	0.31899943	0.00096874	0.00000000	0.00000000	0.00000000	0.00000000	4194.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.65297675	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
444.52200000	989.60391680	0.32303400	0.00095508	0.00000000	0.00000000	0.00000000	0.00000000	4214.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.55230688	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
450.50300000	989.79426172	0.32396048	0.00095499	0.00000000	0.00000000	0.00000000	0.00000000	4255.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.42939734	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
454.13100000	990.00665592	0.32256768	0.00095277	0.00000000	0.00000000	0.00000000	0.00000000	4276.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.42233107	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
458.83600000	990.18249939	0.32612440	0.00093854	0.00000000	0.00000000	0.00000000	0.00000000	4291.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.50050330	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
463.77600000	990.40972300	0.32471185	0.00094841	0.00000000	0.00000000	0.00000000	0.00000000	4347.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.40038747	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
470.01700000	990.62971615	0.32415196	0.00093286	0.00000000	0.00000000	0.00000000	0.00000000	4351.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.26277136	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
473.87200000	990.80578105	0.32399833	0.00094471	0.00000000	0.00000000	0.00000000	0.00000000	4220.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.17655920	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
479.86200000	991.00392889	0.31709357	0.00091689	0.00000000	0.00000000	0.00000000	0.00000000	4132.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.04643988	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
485.82700000	991.20215600	0.32671333	0.00091887	0.00000000	0.00000000	0.00000000	0.00000000	4357.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	501.08075690	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
489.71900000	991.40046244	0.32375854	0.00094520	0.00000000	0.00000000	0.00000000	0.00000000	4264.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.99843573	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
494.85700000	991.60619739	0.31681922	0.00094504	0.00000000	0.00000000	0.00000000	0.00000000	4141.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.88750433	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
498.76900000	991.80466556	0.31646686	0.00091722	0.00000000	0.00000000	0.00000000	0.00000000	4140.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.80400061	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
501.95400000	992.01792358	0.31887921	0.00092241	0.00000000	0.00000000	0.00000000	0.00000000	4136.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.73602271	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
507.83200000	992.19448235	0.31702782	0.00093730	0.00000000	0.00000000	0.00000000	0.00000000	4161.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.60994696	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
511.78600000	992.40054704	0.31957290	0.00095680	0.00000000	0.00000000	0.00000000	0.00000000	4289.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.52590918	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
517.29200000	992.60669735	0.31736026	0.00095401	0.00000000	0.00000000	0.00000000	0.00000000	4165.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.40841650	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
521.08800000	992.80556628	0.32097574	0.00094199	0.00000000	0.00000000	0.00000000	0.00000000	4298.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.32449316	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
526.94300000	993.00451491	0.31830822	0.00094479	0.00000000	0.00000000	0.00000000	0.00000000	4147.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.20364355	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
532.12100000	993.26990383	0.32207782	0.00093812	0.00000000	0.00000000	0.00000000	0.00000000	4238.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.09004187	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
536.91800000	993.45428518	0.32221853	0.00093483	0.00000000	0.00000000	0.00000000	0.00000000	4262.50000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.01386237	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
